Symbol,Name,Last Sale,Net Change,% Change,Market Cap,Country,IPO Year,Volume,Sector,Industry
VC,"Visteon Corporation Common Stock",$97.81,4.90,5.274%,2,623,213,926,"",,,"",""
XRAY,"DENTSPLY SIRONA Inc. Common Stock",$13.14,0.60,4.785%,2,622,112,873,"",,,"",""
POWI,"Power Integrations, Inc. Common Stock",$47.08,1.57,3.45%,2,613,128,320,"",,,"",""
SEDG,"SolarEdge Technologies, Inc. Common Stock",$43.07,5.17,13.641%,2,575,588,197,"",,,"",""
NSIT,"Insight Enterprises, Inc. Common Stock",$83.02,-2.48,-2.901%,2,573,329,596,"",,,"",""
ETOR,"eToro Group Ltd. Class A Common Shares",$30.74,-0.44,-1.411%,2,573,060,591,"",,,"",""
TOWN,"TowneBank Common Stock",$34.48,-1.48,-4.116%,2,572,805,538,"",,,"",""
CRVL,"CorVel Corp. Common Stock",$50.20,0.80,1.619%,2,567,852,337,"",,,"",""
VRNS,"Varonis Systems, Inc. Common Stock",$21.71,-1.98,-8.358%,2,549,790,131,"",,,"",""
CLMT,"Calumet, Inc. Common Stock",$29.25,1.11,3.945%,2,537,563,889,"",,,"",""
TRMK,"Trustmark Corporation Common Stock",$43.11,-1.61,-3.60%,2,537,014,361,"",,,"",""
WB,"Weibo Corporation American Depositary Share",$10.31,0.12,1.178%,2,524,148,637,"",,,"",""
WVE,"Wave Life Sciences Ltd. Ordinary Shares",$14.02,0.53,3.929%,2,523,309,842,"",,,"",""
MLCO,"Melco Resorts & Entertainment Limited American Depositary Shares",$5.92,-0.14,-2.31%,2,519,039,689,"",,,"",""
GT,"The Goodyear Tire & Rubber Company Common Stock",$8.79,-0.15,-1.678%,2,516,111,526,"",,,"",""
HUBG,"Hub Group, Inc. Class A Common Stock",$41.08,-2.19,-5.061%,2,512,186,191,"",,,"",""
DYN,"Dyne Therapeutics, Inc. Common Stock",$15.54,0.66,4.435%,2,511,166,502,"",,,"",""
ACLS,"Axcelis Technologies, Inc. Common Stock",$81.77,1.61,2.008%,2,510,273,666,"",,,"",""
IRDM,"Iridium Communications Inc Common Stock",$23.91,0.99,4.319%,2,509,516,108,"",,,"",""
IRON,"Disc Medicine, Inc. Common Stock",$66.20,4.84,7.888%,2,499,060,724,"",,,"",""
DXPE,"DXP Enterprises, Inc. Common Stock",$159.37,10.24,6.866%,2,498,808,447,"",,,"",""
RUM,"Rumble Inc. Class A Common Stock",$5.72,-0.16,-2.721%,2,487,413,060,"",,,"",""
CENT,"Central Garden & Pet Company Common Stock",$39.88,0.21,0.529%,2,483,225,467,"",,,"",""
TBBK,"The Bancorp Inc Common Stock",$56.275,-1.955,-3.357%,2,471,464,459,"",,,"",""
WSBCO,"WesBanco, Inc. Depositary Shares each representing 1/40th interest in a share of 7.375% Fixed-Rate Reset Non-Cumulative Perpetual Preferred Stock, Series B",$25.70,-0.13,-0.503%,2,468,365,418,"",,,"",""
ADPT,"Adaptive Biotechnologies Corporation Common Stock",$16.05,0.85,5.592%,2,450,276,267,"",,,"",""
FBNC,"First Bancorp Common Stock",$58.91,-3.32,-5.335%,2,442,722,531,"",,,"",""
NEOG,"Neogen Corporation Common Stock",$11.22,-0.11,-0.971%,2,440,641,507,"",,,"",""
IMNM,"Immunome, Inc. Common Stock",$22.12,0.62,2.884%,2,440,542,690,"",,,"",""
TXG,"10x Genomics, Inc. Class A Common Stock",$19.10,0.22,1.165%,2,440,068,051,"",,,"",""
WAFD,"WaFd, Inc. Common Stock",$31.65,-1.55,-4.669%,2,401,074,521,"",,,"",""
MFICL,"MidCap Financial Investment Corporation 8.00% Notes due 2028",$25.50,0.035,0.137%,2,379,242,361,"",,,"",""
MLYS,"Mineralys Therapeutics, Inc. Common Stock",$29.96,2.08,7.461%,2,371,033,082,"",,,"",""
BWIN,"The Baldwin Insurance Group, Inc. Class A Common Stock",$16.60,0.07,0.423%,2,366,879,228,"",,,"",""
WGS,"GeneDx Holdings Corp. Class A Common Stock",$80.70,-1.36,-1.657%,2,363,601,237,"",,,"",""
NAVN,"Navan, Inc. Class A Common Stock",$9.465,-0.645,-6.38%,2,353,416,075,"",,,"",""
GCMG,"GCM Grosvenor Inc. Class A Common Stock",$11.61,-0.10,-0.854%,2,350,755,532,"",,,"",""
FRME,"First Merchants Corporation Common Stock",$40.40,-1.97,-4.65%,2,336,130,808,"",,,"",""
ESTA,"Establishment Labs Holdings Inc. Common Shares",$79.67,3.67,4.829%,2,315,040,344,"",,,"",""
ADAMM,"Adamas Trust, Inc. 7.875% Series E Fixed-to-Floating Rate Cumulative Redeemable Preferred Stock",$25.41,0.21,0.833%,2,298,953,005,"",,,"",""
ADAMI,"Adamas Trust, Inc. 9.125% Senior Notes Due 2029",$25.3782,0.038,0.15%,2,298,743,373,"",,,"",""
NBTB,"NBT Bancorp Inc. Common Stock",$43.93,-1.70,-3.726%,2,298,206,428,"",,,"",""
BUSEP,"First Busey Corporation Depositary Shares, Each Representing a 1/40thInterest in a Share of 8.25% Fixed-Rate Series B Non-Cumulative Perpetual Preferred Stock, $0.001 par value",$25.93,-0.07,-0.269%,2,292,446,485,"",,,"",""
MCW,"Mister Car Wash, Inc. Common Stock",$6.99,-0.04,-0.569%,2,289,702,913,"",,,"",""
DAVE,"Dave Inc. Class A Common Stock",$169.31,-7.20,-4.079%,2,286,376,123,"",,,"",""
DNTH,"Dianthus Therapeutics, Inc. Common Stock",$52.86,3.30,6.659%,2,284,772,537,"",,,"",""
XMTR,"Xometry, Inc. Class A Common Stock",$44.44,-12.24,-21.595%,2,277,445,833,"",,,"",""
CSGS,"CSG Systems International, Inc. Common Stock",$79.82,-0.11,-0.138%,2,275,024,532,"",,,"",""
GLPG,"Galapagos NV American Depositary Shares",$34.36,0.59,1.747%,2,264,223,360,"",,,"",""
ALRM,"Alarm.com Holdings, Inc. Common Stock",$45.47,-0.12,-0.263%,2,258,320,204,"",,,"",""
BUSE,"First Busey Corporation Class A Common Stock",$25.48,-0.95,-3.594%,2,252,662,416,"",,,"",""
ARCB,"ArcBest Corporation Common Stock",$100.035,-5.055,-4.81%,2,251,889,986,"",,,"",""
NN,"NextNav Inc. Common Stock",$16.52,-0.55,-3.222%,2,227,376,534,"",,,"",""
TLX,"Telix Pharmaceuticals Limited American Depositary Shares",$6.555,-1.135,-14.759%,2,220,683,556,"",,,"",""
OSW,"OneSpaWorld Holdings Limited Common Shares",$21.87,-0.61,-2.714%,2,218,739,450,"",,,"",""
SLDE,"Slide Insurance Holdings, Inc. Common Stock",$17.77,0.89,5.273%,2,208,629,728,"",,,"",""
RGTIW,"Rigetti Computing, Inc. Warrants",$6.6899,0.3599,5.686%,2,207,841,459,"",,,"",""
PSIX,"Power Solutions International, Inc. Common Stock",$95.55,7.46,8.469%,2,201,560,862,"",,,"",""
PLAB,"Photronics, Inc. Common Stock",$37.99,-0.01,-0.026%,2,200,486,146,"",,,"",""
RARE,"Ultragenyx Pharmaceutical Inc. Common Stock",$22.75,0.03,0.132%,2,198,327,677,"",,,"",""
ANDE,"Andersons, Inc. (The) Common Stock",$64.58,-1.07,-1.63%,2,187,978,795,"",,,"",""
AVPT,"AvePoint, Inc. Class A Common Stock",$10.13,-0.37,-3.524%,2,185,945,741,"",,,"",""
TENB,"Tenable Holdings, Inc. Common Stock",$18.29,-1.62,-8.137%,2,182,806,625,"",,,"",""
MAZE,"Maze Therapeutics, Inc. Common Stock",$45.30,1.08,2.442%,2,179,810,813,"",,,"",""
CENTA,"Central Garden & Pet Company Class A Common Stock Nonvoting",$35.00,-0.23,-0.653%,2,179,360,365,"",,,"",""
HURN,"Huron Consulting Group Inc. Common Stock",$126.36,-5.17,-3.931%,2,178,631,896,"",,,"",""
AAPG,"Ascentage Pharma Group International American Depository Shares",$24.93,UNCH,--,2,170,571,460,"",,,"",""
BLKB,"Blackbaud, Inc. Common Stock",$47.21,-1.92,-3.908%,2,168,518,363,"",,,"",""
ADEA,"Adeia Inc. Common Stock",$19.75,0.74,3.893%,2,162,826,272,"",,,"",""
ZLAB,"Zai Lab Limited American Depositary Shares",$19.37,-0.67,-3.343%,2,142,201,131,"",,,"",""
CECO,"CECO Environmental Corp. Common Stock",$60.00,-18.78,-23.839%,2,138,461,860,"",,,"",""
MESO,"Mesoblast Limited American Depositary Shares",$16.52,-0.36,-2.133%,2,132,405,218,"",,,"",""
EFSC,"Enterprise Financial Services Corporation Common Stock",$57.57,-3.87,-6.299%,2,130,718,031,"",,,"",""
ADAML,"Adamas Trust, Inc. 6.875% Series F Fixed-to-Floating Rate Cumulative Redeemable Preferred Stock, $0.01 par value per share",$23.515,0.0149,0.063%,2,127,504,129,"",,,"",""
NOVTU,"Novanta Inc. Tangible Equity Units",$59.55,-3.51,-5.566%,2,124,968,444,"",,,"",""
PAX,"Patria Investments Limited Class A Common Shares",$13.32,-0.68,-4.857%,2,124,121,113,"",,,"",""
JBLU,"JetBlue Airways Corporation Common Stock",$5.73,-0.245,-4.10%,2,120,785,698,"",,,"",""
VERX,"Vertex, Inc. Class A Common Stock",$13.26,0.52,4.082%,2,115,340,803,"",,,"",""
WRD,"WeRide Inc. American Depositary Shares",$7.43,0.34,4.795%,2,114,049,764,"",,,"",""
SLNO,"Soleno Therapeutics, Inc. Common Stock",$39.16,-0.20,-0.508%,2,103,284,579,"",,,"",""
PAHC,"Phibro Animal Health Corporation Class A Common Stock",$51.46,-1.34,-2.538%,2,085,916,485,"",,,"",""
KALU,"Kaiser Aluminum Corporation Common Stock",$128.47,-0.55,-0.426%,2,082,555,612,"",,,"",""
EYE,"National Vision Holdings, Inc. Common Stock",$26.21,-1.14,-4.168%,2,078,703,515,"",,,"",""
SEZL,"Sezzle Inc. Common Stock",$60.65,-2.10,-3.347%,2,071,385,636,"",,,"",""
ATEC,"Alphatec Holdings, Inc. Common Stock",$13.93,0.92,7.071%,2,069,304,077,"",,,"",""
NTCT,"NetScout Systems, Inc. Common Stock",$28.62,-1.08,-3.636%,2,066,946,417,"",,,"",""
LMAT,"LeMaitre Vascular, Inc. Common Stock",$90.75,-2.19,-2.356%,2,058,753,956,"",,,"",""
HWCPZ,"Hancock Whitney Corporation 6.25% Subordinated Notes due 2060",$24.26,-0.07,-0.288%,2,056,155,766,"",,,"",""
PLUS,"ePlus inc. Common Stock",$77.74,-3.96,-4.847%,2,051,757,692,"",,,"",""
BANR,"Banner Corporation Common Stock",$60.18,-4.16,-6.466%,2,051,291,267,"",,,"",""
ADAMN,"Adamas Trust, Inc. 8.00% Series D Fixed-to-Floating Rate Cumulative Redeemable Preferred Stock",$22.57,-0.14,-0.616%,2,042,005,876,"",,,"",""
UMBFO,"UMB Financial Corporation Depositary Shares Each Representing a 1/400th Interest in a Share of 7.750% Fixed-Rate Reset Non-Cumulative Perpetual Preferred Stock, Series B",$26.88,-0.07,-0.26%,2,041,661,261,"",,,"",""
DRH,"Diamondrock Hospitality Company Common Stock",$10.02,0.09,0.906%,2,041,105,884,"",,,"",""
PRDO,"Perdoceo Education Corporation Common Stock",$32.56,-0.28,-0.853%,2,034,295,825,"",,,"",""
STOK,"Stoke Therapeutics, Inc. Common Stock",$35.50,1.21,3.529%,2,027,658,825,"",,,"",""
SPSC,"SPS Commerce, Inc. Common Stock",$54.17,-3.78,-6.523%,2,025,463,590,"",,,"",""
AGYS,"Agilysys, Inc. Common Stock (DE)",$71.97,-6.67,-8.482%,2,022,950,537,"",,,"",""
CASH,"Pathward Financial, Inc. Common Stock",$92.85,-2.86,-2.988%,2,020,758,152,"",,,"",""
BTDR,"Bitdeer Technologies Group Class A Ordinary Shares",$8.38,0.60,7.712%,2,019,790,455,"",,,"",""
FRSH,"Freshworks Inc. Class A Common Stock",$7.16,-0.30,-4.021%,2,018,917,751,"",,,"",""
RNW,"ReNew Energy Global plc Class A Ordinary Shares",$5.52,0.12,2.222%,2,002,485,675,"",,,"",""
CHA,"Chagee Holdings Limited American Depositary Shares",$10.74,0.40,3.868%,1,994,981,743,"",,,"",""
SGRY,"Surgery Partners, Inc. Common Stock",$15.38,-0.16,-1.03%,1,989,276,561,"",,,"",""
WERN,"Werner Enterprises, Inc. Common Stock",$33.18,-2.25,-6.351%,1,985,169,918,"",,,"",""
QFIN,"Qfin Holdings, Inc. American Depositary Shares",$14.73,-0.21,-1.406%,1,982,658,000,"",,,"",""
SRPT,"Sarepta Therapeutics, Inc. Common Stock (DE)",$18.84,-0.04,-0.212%,1,974,190,603,"",,,"",""
IOSP,"Innospec Inc. Common Stock",$79.30,-1.92,-2.364%,1,964,884,219,"",,,"",""
HTO,"H2O America Common Stock",$54.84,-0.35,-0.634%,1,963,551,081,"",,,"",""
GRAL,"GRAIL, Inc. Common Stock ",$50.35,0.14,0.279%,1,962,754,928,"",,,"",""
BLBD,"Blue Bird Corporation Common Stock",$62.01,1.01,1.656%,1,959,013,843,"",,,"",""
JSM,"Navient Corporation 6% Senior Notes due December 15, 2043",$19.67,0.05,0.255%,1,955,808,517,"",,,"",""
HROW,"Harrow, Inc. Common Stock",$52.78,0.78,1.50%,1,954,836,769,"",,,"",""
MBIN,"Merchants Bancorp Common Stock",$42.57,-2.76,-6.089%,1,953,504,862,"",,,"",""
OCUL,"Ocular Therapeutix, Inc. Common Stock",$8.955,1.175,15.103%,1,949,429,881,"",,,"",""
ADUS,"Addus HomeCare Corporation Common Stock",$105.20,-10.28,-8.902%,1,944,440,109,"",,,"",""
SYBT,"Stock Yards Bancorp, Inc. Common Stock",$65.94,-3.39,-4.89%,1,943,479,821,"",,,"",""
BRZE,"Braze, Inc. Class A Common Stock",$17.315,0.155,0.903%,1,943,011,348,"",,,"",""
HTFL,"Heartflow, Inc. Common Stock",$22.77,-2.33,-9.283%,1,939,064,032,"",,,"",""
MAAS,"Maase Inc. Class A Ordinary Shares",$6.05,-0.04,-0.657%,1,934,874,845,"",,,"",""
BL,"BlackLine, Inc. Common Stock",$32.52,-3.63,-10.041%,1,934,506,443,"",,,"",""
VCEL,"Vericel Corporation Common Stock",$38.25,0.16,0.42%,1,934,456,495,"",,,"",""
NWL,"Newell Brands Inc. Common Stock",$4.61,-0.27,-5.533%,1,932,512,000,"",,,"",""
AUPH,"Aurinia Pharmaceuticals Inc Ordinary Shares",$14.59,0.19,1.319%,1,923,553,756,"",,,"",""
GLTO,"Galecto, Inc. Common Stock",$31.75,1.75,5.833%,1,912,385,685,"",,,"",""
NYAX,"Nayax Ltd. Ordinary Shares",$51.97,-3.81,-6.83%,1,908,638,163,"",,,"",""
NVTS,"Navitas Semiconductor Corporation Common Stock",$8.26,0.38,4.822%,1,903,898,463,"",,,"",""
ALGT,"Allegiant Travel Company Common Stock",$103.69,-3.93,-3.652%,1,898,934,488,"",,,"",""
OZKAP,"Bank OZK 4.625% Series A Non-Cumulative Perpetual Preferred Stock",$16.675,-0.125,-0.744%,1,886,545,001,"",,,"",""
HBNB,"Hotel101 Global Holdings Corp. Class A Ordinary Shares",$8.05,-0.3368,-4.016%,1,884,926,804,"",,,"",""
XNET,"Xunlei Limited American Depositary Shares",$6.02,0.15,2.555%,1,877,399,193,"",,,"",""
CLBK,"Columbia Financial, Inc. Common Stock",$17.98,-0.46,-2.495%,1,875,554,069,"",,,"",""
CNXC,"Concentrix Corporation Common Stock",$30.43,-2.42,-7.367%,1,874,405,961,"",,,"",""
TILE,"Interface, Inc. Common Stock",$31.88,-0.68,-2.088%,1,861,492,870,"",,,"",""
ICHR,"Ichor Holdings Ordinary Shares",$53.58,3.23,6.415%,1,856,243,309,"",,,"",""
OLMA,"Olema Pharmaceuticals, Inc. Common Stock",$24.69,0.61,2.533%,1,855,987,643,"",,,"",""
UFPT,"UFP Technologies, Inc. Common Stock",$240.57,7.08,3.032%,1,855,382,653,"",,,"",""
UNIT,"Uniti Group Inc. Common Stock",$7.74,-0.84,-9.79%,1,850,141,156,"",,,"",""
NWBI,"Northwest Bancshares, Inc. Common Stock",$12.63,-0.36,-2.771%,1,845,242,634,"",,,"",""
EXTR,"Extreme Networks, Inc. Common Stock",$13.74,-0.31,-2.206%,1,844,863,480,"",,,"",""
APPN,"Appian Corporation Class A Common Stock",$24.94,-0.20,-0.796%,1,844,556,015,"",,,"",""
EVCM,"EverCommerce Inc. Common Stock",$10.25,-0.07,-0.678%,1,838,515,635,"",,,"",""
TNDM,"Tandem Diabetes Care, Inc. Common Stock",$26.90,2.33,9.483%,1,837,967,436,"",,,"",""
RXRX,"Recursion Pharmaceuticals, Inc. Class A Common Stock",$3.53,0.11,3.216%,1,835,026,675,"",,,"",""
GSHD,"Goosehead Insurance, Inc. Class A Common Stock",$50.06,5.61,12.621%,1,831,634,277,"",,,"",""
MQ,"Marqeta, Inc. Class A Common Stock",$4.16,-0.08,-1.887%,1,830,812,868,"",,,"",""
GTM,"ZoomInfo Technologies Inc Common Stock",$5.99,-0.46,-7.132%,1,828,714,918,"",,,"",""
SKWD,"Skyward Specialty Insurance Group, Inc. Common Stock",$45.07,-1.81,-3.861%,1,824,765,541,"",,,"",""
DGII,"Digi International Inc. Common Stock",$48.50,-1.70,-3.386%,1,824,141,260,"",,,"",""
QUBT,"Quantum Computing Inc. Common Stock",$8.11,0.21,2.658%,1,817,639,995,"",,,"",""
TYRA,"Tyra Biosciences, Inc. Common Stock",$33.88,2.30,7.283%,1,808,246,680,"",,,"",""
OMCL,"Omnicell, Inc. Common Stock ($0.001 par value)",$40.15,-0.11,-0.273%,1,801,792,358,"",,,"",""
NKTR,"Nektar Therapeutics  Common Stock",$68.42,-5.31,-7.202%,1,796,432,920,"",,,"",""
PICS,"PicS N.V. Class A Common Shares",$16.81,1.10,7.002%,1,794,138,024,"",,,"",""
ADAMZ,"Adamas Trust, Inc. 7.000% Series G Cumulative Redeemable Preferred Stock, $0.01 par value per share",$19.83,0.08,0.405%,1,794,106,182,"",,,"",""
TRINI,"Trinity Capital Inc. 7.875% Notes Due 2029",$25.515,0.005,0.02%,1,794,065,792,"",,,"",""
PAYO,"Payoneer Global Inc. Common Stock",$5.03,-0.38,-7.024%,1,792,894,729,"",,,"",""
PGNY,"Progyny, Inc. Common Stock",$20.78,-0.20,-0.953%,1,791,478,170,"",,,"",""
SONO,"Sonos, Inc. Common Stock",$14.80,-0.61,-3.958%,1,788,915,324,"",,,"",""
TRINZ,"Trinity Capital Inc. 7.875% Notes due 2029",$25.38,-0.08,-0.314%,1,784,573,381,"",,,"",""
SNDX,"Syndax Pharmaceuticals, Inc. Common Stock",$20.53,0.84,4.266%,1,784,361,624,"",,,"",""
AGIO,"Agios Pharmaceuticals, Inc. Common Stock",$30.39,1.14,3.897%,1,780,616,107,"",,,"",""
WTFCN,"Wintrust Financial Corporation Depositary Shares, Each Representing a 1/1,000th Interest in a Share of 7.875% Fixed-Rate Reset Non-Cumulative Perpetual Preferred StocK",$26.55,-0.06,-0.225%,1,778,084,245,"",,,"",""
STRA,"Strategic Education, Inc. Common Stock",$75.43,-0.69,-0.906%,1,771,595,596,"",,,"",""
ZYME,"Zymeworks Inc. Common Stock",$23.63,0.91,4.005%,1,768,387,298,"",,,"",""
VECO,"Veeco Instruments Inc. Common Stock",$29.36,0.04,0.136%,1,766,371,294,"",,,"",""
NCNO,"nCino, Inc. Common Stock",$15.36,-0.26,-1.665%,1,761,561,108,"",,,"",""
FORTY,"Formula Systems (1985) Ltd. American Depositary Shares",$115.00,-5.70,-4.722%,1,761,531,705,"",,,"",""
INVA,"Innoviva, Inc. Common Stock",$23.42,0.03,0.128%,1,751,091,432,"",,,"",""
CHCO,"City Holding Company Common Stock",$121.29,-3.67,-2.937%,1,747,625,280,"",,,"",""
MCRI,"Monarch Casino & Resort, Inc. Common Stock",$95.69,0.30,0.314%,1,746,370,346,"",,,"",""
CMPR,"Cimpress plc Ordinary Shares (Ireland)",$71.60,-0.64,-0.886%,1,738,819,747,"",,,"",""
TNGX,"Tango Therapeutics, Inc.",$12.88,0.68,5.574%,1,734,640,971,"",,,"",""
PRGS,"Progress Software Corporation Common Stock (DE)",$40.97,0.64,1.587%,1,725,396,159,"",,,"",""
IQ,"iQIYI, Inc. American Depositary Shares",$1.79,-0.03,-1.648%,1,723,696,338,"",,,"",""
ANIP,"ANI Pharmaceuticals, Inc.",$76.70,-1.07,-1.376%,1,722,541,486,"",,,"",""
ORKA,"Oruka Therapeutics, Inc. Common Stock",$35.56,3.22,9.957%,1,721,432,290,"",,,"",""
DFTX,"Definium Therapeutics, Inc. Common Shares",$17.45,0.32,1.868%,1,718,986,919,"",,,"",""
PTON,"Peloton Interactive, Inc. Class A Common Stock",$4.04,-0.37,-8.39%,1,718,975,924,"",,,"",""
INTA,"Intapp, Inc. Common Stock",$21.32,-0.51,-2.336%,1,714,038,221,"",,,"",""
PWP,"Perella Weinberg Partners Class A Common Stock",$19.28,-0.84,-4.175%,1,712,236,016,"",,,"",""
MNKD,"MannKind Corporation Common Stock",$5.54,UNCH,--,1,701,169,357,"",,,"",""
UPWK,"Upwork Inc. Common Stock",$13.02,-0.15,-1.139%,1,697,550,373,"",,,"",""
PENN,"PENN Entertainment, Inc. Common Stock",$12.72,-0.30,-2.304%,1,694,939,644,"",,,"",""
DJTWW,"Trump Media & Technology Group Corp. Warrants",$6.05,0.55,10.00%,1,693,985,698,"",,,"",""
PTRN,"Pattern Group Inc. Series A Common Stock",$9.59,-0.74,-7.164%,1,689,997,012,"",,,"",""
IMKTA,"Ingles Markets, Incorporated Class A Common Stock",$88.85,1.50,1.717%,1,687,650,308,"",,,"",""
HLMN,"Hillman Solutions Corp. Common Stock",$8.55,-0.40,-4.469%,1,680,852,238,"",,,"",""
ELVN,"Enliven Therapeutics, Inc. Common Stock",$28.32,2.30,8.839%,1,680,716,017,"",,,"",""
MGNI,"Magnite, Inc. Common Stock",$11.70,-0.53,-4.334%,1,680,680,067,"",,,"",""
KOD,"Kodiak Sciences Inc Common Stock",$27.98,2.70,10.68%,1,677,543,222,"",,,"",""
BPOPM,"Popular, Inc. Popular Capital Trust II - 6.125% Cumulative Monthly Income Trust Preferred Securities",$25.1463,0.0363,0.145%,1,676,625,906,"",,,"",""
SION,"Sionna Therapeutics, Inc. Common Stock",$37.32,1.83,5.156%,1,665,546,368,"",,,"",""
SRCE,"1st Source Corporation Common Stock",$68.19,-2.40,-3.40%,1,659,072,724,"",,,"",""
AXTI,"AXT Inc Common Stock",$35.08,5.40,18.194%,1,652,650,162,"",,,"",""
JJSF,"J & J Snack Foods Corp. Common Stock",$86.91,2.26,2.67%,1,652,324,490,"",,,"",""
CLDX,"Celldex Therapeutics, Inc.",$24.84,1.82,7.906%,1,650,604,860,"",,,"",""
MBX,"MBX Biosciences, Inc. Common Stock",$36.73,1.94,5.576%,1,649,261,552,"",,,"",""
STBA,"S&T Bancorp, Inc. Common Stock",$43.13,-1.55,-3.469%,1,648,536,425,"",,,"",""
NRIX,"Nurix Therapeutics, Inc. Common stock",$16.02,0.24,1.521%,1,647,545,052,"",,,"",""
WLDN,"Willdan Group, Inc. Common Stock",$111.67,-7.33,-6.16%,1,647,119,323,"",,,"",""
NSSC,"NAPCO Security Technologies, Inc. Common Stock",$45.97,0.11,0.24%,1,639,488,974,"",,,"",""
ARRY,"Array Technologies, Inc. Common Stock",$10.73,-0.50,-4.452%,1,638,983,540,"",,,"",""
ALKT,"Alkami Technology, Inc. Common Stock",$15.60,-1.43,-8.397%,1,638,062,572,"",,,"",""
LILAK,"Liberty Latin America Ltd. Class C Common Stock",$8.17,0.07,0.864%,1,634,817,000,"",,,"",""
AXGN,"Axogen, Inc. Common Stock",$32.50,-2.80,-7.932%,1,628,811,698,"",,,"",""
CDZIP,"Cadiz, Inc. Depositary Shares",$19.57,0.26,1.346%,1,626,464,246,"",,,"",""
HRMY,"Harmony Biosciences Holdings, Inc. Common Stock",$28.19,-0.97,-3.326%,1,623,641,332,"",,,"",""
ODD,"ODDITY Tech Ltd. Class A Ordinary Shares",$29.02,-2.98,-9.313%,1,620,137,005,"",,,"",""
IMCR,"Immunocore Holdings plc American Depositary Shares",$33.68,1.00,3.06%,1,619,615,493,"",,,"",""
LILA,"Liberty Latin America Ltd. Class A Common Stock",$8.09,0.08,0.999%,1,618,809,000,"",,,"",""
AMLX,"Amylyx Pharmaceuticals, Inc. Common Stock",$14.71,0.70,4.996%,1,615,445,860,"",,,"",""
ARDX,"Ardelyx, Inc. Common Stock",$6.56,0.83,14.485%,1,608,823,121,"",,,"",""
RAPT,"RAPT Therapeutics, Inc. Common Stock",$57.93,0.01,0.017%,1,605,290,757,"",,,"",""
AMSC,"American Superconductor Corporation Common Stock",$33.71,-0.33,-0.969%,1,605,010,127,"",,,"",""
BCRX,"BioCryst Pharmaceuticals, Inc. Common Stock",$7.61,0.16,2.148%,1,603,724,254,"",,,"",""
SMPL,"The Simply Good Foods Company Common Stock",$17.31,0.40,2.365%,1,602,477,664,"",,,"",""
TCBK,"TriCo Bancshares Common Stock",$49.22,-1.25,-2.477%,1,600,223,315,"",,,"",""
WINA,"Winmark Corporation Common Stock",$448.00,-14.29,-3.091%,1,595,836,480,"",,,"",""
RLAY,"Relay Therapeutics, Inc. Common Stock",$9.18,0.48,5.517%,1,591,099,494,"",,,"",""
ATAI,"AtaiBeckley Inc. Common Stock",$4.37,0.49,12.629%,1,587,247,811,"",,,"",""
ACHC,"Acadia Healthcare Company, Inc. Common Stock",$17.17,0.38,2.263%,1,584,072,710,"",,,"",""
FA,"First Advantage Corporation Common Stock",$9.07,-0.78,-7.919%,1,579,222,669,"",,,"",""
GABC,"German American Bancorp, Inc. Common Stock",$42.12,-1.55,-3.549%,1,579,154,490,"",,,"",""
MXL,"MaxLinear, Inc. Common Stock",$18.25,-0.22,-1.191%,1,577,733,488,"",,,"",""
NTLA,"Intellia Therapeutics, Inc. Common Stock",$13.58,0.94,7.437%,1,572,970,395,"",,,"",""
GLIBA,"GCI Liberty, Inc. Series A GCI Group Common Stock",$39.44,-0.79,-1.964%,1,570,053,117,"",,,"",""
EZPW,"EZCORP, Inc. Class A Non Voting Common Stock",$25.43,0.06,0.236%,1,568,960,406,"",,,"",""
OCS,"Oculis Holding AG Ordinary shares",$29.63,0.46,1.577%,1,566,510,544,"",,,"",""
OXLC,"Oxford Lane Capital Corp. Common Stock",$8.98,-0.21,-2.285%,1,558,928,000,"",,,"",""
GLIBK,"GCI Liberty, Inc. Series C GCI Group Common Stock",$39.15,-0.89,-2.223%,1,558,508,608,"",,,"",""
ATRC,"AtriCure, Inc. Common Stock",$31.14,-1.44,-4.42%,1,551,080,317,"",,,"",""
OXSQG,"Oxford Square Capital Corp. 5.50% Notes due 2028",$24.29,UNCH,--,1,548,678,419,"",,,"",""
PCT,"PureCycle Technologies, Inc. Common stock",$8.57,-0.42,-4.672%,1,544,299,774,"",,,"",""
RCAT,"Red Cat Holdings, Inc. Common Stock",$12.88,0.41,3.288%,1,537,500,270,"",,,"",""
NVAX,"Novavax, Inc. Common Stock",$9.46,0.26,2.826%,1,537,240,493,"",,,"",""
KMTS,"Kestra Medical Technologies, Ltd. Common Stock",$26.34,-0.22,-0.828%,1,536,914,056,"",,,"",""
IPX,"IperionX Limited American Depositary Share",$45.28,3.05,7.222%,1,536,731,069,"",,,"",""
ANAB,"AnaptysBio, Inc. Common Stock",$55.41,1.22,2.251%,1,534,218,123,"",,,"",""
PRCT,"PROCEPT BioRobotics Corporation Common Stock",$27.26,-0.01,-0.037%,1,523,250,336,"",,,"",""
PHVS,"Pharvaris N.V. Ordinary Shares",$27.95,-0.15,-0.534%,1,523,083,319,"",,,"",""
CNXN,"PC Connection, Inc. Common Stock",$60.12,-1.99,-3.204%,1,517,742,867,"",,,"",""
HCSG,"Healthcare Services Group, Inc. Common Stock",$21.40,0.76,3.682%,1,503,726,255,"",,,"",""
