Symbol,Name,Last Sale,Net Change,% Change,Market Cap,Country,IPO Year,Volume,Sector,Industry
MP,"MP Materials Corp. Common Stock",$58.03,0.73,1.274%,10,284,684,928,"",,,"",""
OKLO,"Oklo Inc. Class A common stock",$65.69,1.77,2.769%,10,263,870,357,"",,,"",""
WAL,"Western Alliance Bancorporation Common Stock (DE)",$93.20,-1.06,-1.125%,10,257,001,764,"",,,"",""
ARMK,"Aramark Common Stock",$38.98,-0.18,-0.46%,10,245,347,241,"",,,"",""
FPS,"Forgent Power Solutions, Inc. Class A Common Stock",$33.59,1.86,5.862%,10,225,766,382,"",,,"",""
SARO,"StandardAero, Inc. Common Stock",$30.57,0.55,1.832%,10,224,695,870,"",,,"",""
RYAN,"Ryan Specialty Holdings, Inc. Class A Common Stock",$38.71,-5.67,-12.776%,10,212,110,649,"",,,"",""
EGP,"EastGroup Properties, Inc. Common Stock",$190.92,3.52,1.878%,10,182,566,610,"",,,"",""
BAX,"Baxter International Inc. Common Stock",$19.79,1.08,5.772%,10,173,164,381,"",,,"",""
AM,"Antero Midstream Corporation Common Stock",$21.45,0.54,2.582%,10,147,587,450,"",,,"",""
DDS,"Dillard's, Inc. Common Stock",$644.71,-4.60,-0.708%,10,065,835,310,"",,,"",""
CHWY,"Chewy, Inc. Class A Common Stock",$24.23,-0.06,-0.247%,10,055,414,939,"",,,"",""
KRMN,"Karman Holdings Inc. Common Stock",$75.79,-2.92,-3.71%,10,028,717,349,"",,,"",""
TAP,"Molson Coors Beverage Company Class B Common Stock",$53.22,-1.16,-2.133%,9,997,957,577,"",,,"",""
DVA,"DaVita Inc. Common Stock",$148.95,-1.02,-0.68%,9,949,860,000,"",,,"",""
STN,"Stantec Inc Common Stock",$87.03,-0.32,-0.366%,9,927,250,575,"",,,"",""
YMM,"Full Truck Alliance Co. Ltd. American Depositary Shares (each representing 20 Class A Ordinary Shares)",$9.48,-0.05,-0.525%,9,915,076,950,"",,,"",""
TFII,"TFI International Inc. Common Shares",$120.25,4.79,4.149%,9,895,108,792,"",,,"",""
CIB,"Grupo Cibest S.A. American Depositary Shares each representing four Preferred Shares",$77.00,0.30,0.391%,9,811,813,242,"",,,"",""
ALSN,"Allison Transmission Holdings, Inc. Common Stock",$117.79,2.04,1.762%,9,803,510,458,"",,,"",""
TTC,"Toro Company (The) Common Stock",$100.09,1.66,1.686%,9,799,280,322,"",,,"",""
NCLH,"Norwegian Cruise Line Holdings Ltd. Ordinary Shares",$21.49,-1.76,-7.57%,9,783,483,439,"",,,"",""
AHR,"American Healthcare REIT, Inc. Common Stock",$51.80,0.10,0.193%,9,752,322,908,"",,,"",""
BXP,"BXP, Inc. Common Stock",$61.49,2.42,4.097%,9,744,239,441,"",,,"",""
UHAL,"U-Haul Holding Company Common Stock",$49.69,0.92,1.886%,9,743,109,857,"",,,"",""
CAE,"CAE Inc. Ordinary Shares",$30.22,-1.16,-3.697%,9,717,184,398,"",,,"",""
KNX,"Knight-Swift Transportation Holdings Inc.",$59.55,-0.35,-0.584%,9,667,287,450,"",,,"",""
OGE,"OGE Energy Corp Common Stock",$46.98,0.84,1.821%,9,655,978,817,"",,,"",""
BVN,"Buenaventura Mining Company Inc.",$37.96,0.42,1.119%,9,641,341,471,"",,,"",""
BAH,"Booz Allen Hamilton Holding Corporation Common Stock",$79.32,1.39,1.784%,9,565,546,935,"",,,"",""
ACI,"Albertsons Companies, Inc. Class A Common Stock",$18.57,0.64,3.569%,9,543,366,657,"",,,"",""
EGO,"Eldorado Gold Corporation Ordinary Shares",$47.37,2.22,4.917%,9,534,381,781,"",,,"",""
JOBY,"Joby Aviation, Inc. Common Stock",$9.90,0.02,0.202%,9,525,935,212,"",,,"",""
ALV,"Autoliv, Inc. Common Stock",$124.98,-0.19,-0.152%,9,494,149,193,"",,,"",""
EAI,"Entergy Arkansas, LLC First Mortgage Bonds, 4.875% Series Due September 1, 2066",$21.23,0.06,0.283%,9,481,252,272,"",,,"",""
CAG,"ConAgra Brands, Inc. Common Stock",$19.76,-0.18,-0.903%,9,452,580,826,"",,,"",""
MOS,"Mosaic Company (The) Common Stock",$29.65,-0.12,-0.403%,9,411,143,553,"",,,"",""
ADC,"Agree Realty Corporation Common Stock",$78.08,1.50,1.959%,9,371,809,586,"",,,"",""
AYI,"Acuity Inc. Common Stock",$305.50,-7.74,-2.471%,9,367,430,716,"",,,"",""
VMI,"Valmont Industries, Inc. Common Stock",$475.33,8.01,1.714%,9,363,829,406,"",,,"",""
IBP,"Installed Building Products, Inc. Common Stock",$344.19,9.26,2.765%,9,336,276,626,"",,,"",""
EMP,"Entergy Mississippi, LLC First Mortgage Bonds, 4.90% Series Due October 1, 2066",$20.87,0.04,0.192%,9,320,477,386,"",,,"",""
GTLS,"Chart Industries, Inc. Common Stock",$206.77,0.13,0.063%,9,294,922,092,"",,,"",""
AMG,"Affiliated Managers Group, Inc. Common Stock",$329.79,0.84,0.255%,9,276,632,569,"",,,"",""
EPAM,"EPAM Systems, Inc. Common Stock",$166.37,3.25,1.992%,9,190,714,357,"",,,"",""
ATR,"AptarGroup, Inc. Common Stock",$142.58,2.07,1.473%,9,179,262,616,"",,,"",""
EMN,"Eastman Chemical Company Common Stock",$80.08,0.27,0.338%,9,134,709,584,"",,,"",""
CFR,"Cullen/Frost Bankers, Inc. Common Stock",$144.48,0.37,0.257%,9,131,394,908,"",,,"",""
ARE,"Alexandria Real Estate Equities, Inc. Common Stock",$52.49,2.09,4.147%,9,096,535,949,"",,,"",""
FRT,"Federal Realty Investment Trust Common Stock",$104.80,0.05,0.048%,9,041,099,249,"",,,"",""
PRIM,"Primoris Services Corporation Common Stock",$166.53,3.08,1.884%,8,998,007,412,"",,,"",""
BRX,"Brixmor Property Group Inc. Common Stock",$29.29,0.27,0.93%,8,980,014,012,"",,,"",""
CTRE,"CareTrust REIT, Inc. Common Stock",$40.01,-0.13,-0.324%,8,934,245,883,"",,,"",""
RRC,"Range Resources Corporation Common Stock",$37.57,0.99,2.706%,8,901,678,494,"",,,"",""
CUBE,"CubeSmart Common Shares",$38.93,0.38,0.986%,8,877,438,794,"",,,"",""
CMC,"Commercial Metals Company Common Stock",$79.64,-0.12,-0.15%,8,832,666,770,"",,,"",""
PRH,"Prudential Financial, Inc. 5.950% Junior Subordinated Notes due 2062",$24.87,-0.19,-0.758%,8,754,240,000,"",,,"",""
BROS,"Dutch Bros Inc. Class A Common Stock",$53.20,2.38,4.683%,8,752,577,635,"",,,"",""
TX,"Ternium S.A. Ternium S.A. American Depositary Shares (each representing ten shares, USD1.00 par value)",$43.65,-1.06,-2.371%,8,750,705,116,"",,,"",""
MGM,"MGM Resorts International Common Stock",$34.14,-0.05,-0.146%,8,733,985,639,"",,,"",""
SSD,"Simpson Manufacturing Company, Inc. Common Stock",$209.01,-0.20,-0.096%,8,665,403,068,"",,,"",""
KNSL,"Kinsale Capital Group, Inc. Common Stock",$371.32,-29.68,-7.401%,8,638,175,342,"",,,"",""
AWI,"Armstrong World Industries Inc Common Stock",$200.28,3.34,1.696%,8,637,684,252,"",,,"",""
REXR,"Rexford Industrial Realty, Inc. Common Stock",$37.20,0.31,0.84%,8,624,590,736,"",,,"",""
LUMN,"Lumen Technologies, Inc. Common Stock",$8.39,0.39,4.875%,8,605,150,979,"",,,"",""
GGB,"Gerdau S.A. Common Stock",$4.12,-0.12,-2.83%,8,564,678,907,"",,,"",""
ZWS,"Zurn Elkay Water Solutions Corporation Common Stock",$51.30,-0.08,-0.156%,8,556,736,066,"",,,"",""
LEVI,"Levi Strauss & Co Class A Common Stock",$21.91,0.15,0.689%,8,555,138,258,"",,,"",""
JBTM,"JBT Marel Corporation Common Stock",$163.74,0.38,0.233%,8,509,792,451,"",,,"",""
PRS,"Prudential Financial, Inc. 5.625% Junior Subordinated Notes due 2058",$24.00,0.08,0.334%,8,448,000,000,"",,,"",""
R,"Ryder System, Inc. Common Stock",$213.77,5.76,2.769%,8,428,353,399,"",,,"",""
NNN,"NNN REIT, Inc. Common Stock",$44.34,0.71,1.627%,8,421,914,814,"",,,"",""
UGI,"UGI Corporation Common Stock",$38.76,0.50,1.307%,8,319,304,422,"",,,"",""
CWEN,"Clearway Energy, Inc. Class C Common Stock",$40.78,0.72,1.797%,8,309,890,426,"",,,"",""
NFG,"National Fuel Gas Company Common Stock",$87.34,1.73,2.021%,8,299,607,785,"",,,"",""
MHK,"Mohawk Industries, Inc. Common Stock",$132.60,-0.88,-0.659%,8,197,512,601,"",,,"",""
ESAB,"ESAB Corporation Common Stock",$134.82,0.91,0.68%,8,185,052,436,"",,,"",""
SNAP,"Snap Inc. Class A Common Stock",$4.83,0.01,0.207%,8,157,638,112,"",,,"",""
PCOR,"Procore Technologies, Inc. Common Stock",$52.34,4.46,9.315%,8,137,292,472,"",,,"",""
U,"Unity Software Inc. Common Stock",$18.68,-0.97,-4.936%,8,088,208,573,"",,,"",""
DAR,"Darling Ingredients Inc. Common Stock",$50.96,0.65,1.292%,8,061,162,739,"",,,"",""
OR,"OR Royalties Inc. Common Shares",$42.69,2.35,5.825%,8,039,039,280,"",,,"",""
PRI,"Primerica, Inc. Common Stock",$250.89,0.85,0.34%,8,007,419,792,"",,,"",""
PSO,"Pearson, Plc Common Stock",$12.56,0.20,1.618%,7,985,308,101,"",,,"",""
ARW,"Arrow Electronics, Inc. Common Stock",$156.19,0.55,0.353%,7,979,148,111,"",,,"",""
VFC,"V.F. Corporation Common Stock",$20.30,0.12,0.595%,7,942,645,863,"",,,"",""
CRL,"Charles River Laboratories International, Inc. Common Stock",$161.35,2.61,1.644%,7,940,916,246,"",,,"",""
MSA,"MSA Safety Incorporated Common Stock",$201.94,-1.14,-0.561%,7,906,367,198,"",,,"",""
AXS,"Axis Capital Holdings Limited Common Stock",$101.85,0.74,0.732%,7,846,294,125,"",,,"",""
ESI,"Element Solutions Inc. Common Stock",$32.36,0.24,0.747%,7,831,117,217,"",,,"",""
UWMC,"UWM Holdings Corporation Class A Common Stock",$4.89,0.19,4.043%,7,823,506,526,"",,,"",""
FR,"First Industrial Realty Trust, Inc. Common Stock",$58.92,0.90,1.551%,7,808,329,458,"",,,"",""
IDA,"IDACORP, Inc. Common Stock",$144.26,2.87,2.03%,7,796,564,014,"",,,"",""
BIPH,"Brookfield Infrastructure Corporation 5.000% Subordinated Notes due 2081",$16.89,0.32,1.931%,7,792,099,687,"",,,"",""
LNC,"Lincoln National Corporation Common Stock",$40.88,0.21,0.516%,7,764,708,364,"",,,"",""
JXN,"Jackson Financial Inc. Class A Common Stock ",$113.80,1.69,1.507%,7,734,970,296,"",,,"",""
RTO,"Rentokil Initial plc American Depositary Shares (each representing five (5) Ordinary Shares)",$30.45,0.18,0.595%,7,679,490,000,"",,,"",""
MUSA,"Murphy USA Inc. Common Stock",$407.45,22.62,5.878%,7,633,350,430,"",,,"",""
NXE,"Nexgen Energy Ltd. Common Shares",$11.62,0.08,0.693%,7,605,999,726,"",,,"",""
JHG,"Janus Henderson Group plc Ordinary Shares",$49.05,0.50,1.03%,7,577,067,812,"",,,"",""
FND,"Floor & Decor Holdings, Inc. Common Stock",$70.20,0.88,1.269%,7,564,480,115,"",,,"",""
AMTM,"Amentum Holdings, Inc. Common Stock",$31.00,0.93,3.093%,7,561,990,456,"",,,"",""
PLNT,"Planet Fitness, Inc. Common Stock",$90.70,2.04,2.301%,7,555,245,875,"",,,"",""
INGR,"Ingredion Incorporated Common Stock",$118.31,1.10,0.938%,7,516,250,508,"",,,"",""
PL,"Planet Labs PBC Class A Common Stock",$22.42,1.12,5.258%,7,513,864,314,"",,,"",""
TKR,"Timken Company (The) Common Stock",$107.84,0.49,0.456%,7,511,658,610,"",,,"",""
GXO,"GXO Logistics, Inc. Common Stock ",$65.51,1.22,1.898%,7,500,203,018,"",,,"",""
TFPM,"Triple Flag Precious Metals Corp. Common Shares",$36.19,1.59,4.595%,7,475,460,902,"",,,"",""
ICL,"ICL Group Ltd. Ordinary Shares",$5.73,UNCH,--,7,394,233,984,"",,,"",""
EXP,"Eagle Materials Inc Common Stock",$235.11,2.44,1.049%,7,390,009,965,"",,,"",""
CAVA,"CAVA Group, Inc. Common Stock",$63.50,-0.11,-0.173%,7,365,118,620,"",,,"",""
AN,"AutoNation, Inc. Common Stock",$201.76,-4.84,-2.343%,7,358,626,432,"",,,"",""
FLR,"Fluor Corporation Common Stock",$45.48,-0.19,-0.416%,7,330,580,418,"",,,"",""
FSS,"Federal Signal Corporation Common Stock",$120.49,1.13,0.947%,7,326,825,443,"",,,"",""
GJS,"Goldman Sachs Group Securities STRATS Trust for Goldman Sachs Group Securities, Series 2006-2",$23.48,0.13,0.557%,7,326,676,495,"",,,"",""
BIRK,"Birkenstock Holding plc Ordinary Shares",$39.80,0.38,0.964%,7,319,461,029,"",,,"",""
LAD,"Lithia Motors, Inc. Common Stock",$301.32,-3.19,-1.048%,7,307,019,040,"",,,"",""
AXTA,"Axalta Coating Systems Ltd. Common Shares",$34.13,0.34,1.006%,7,281,300,002,"",,,"",""
NE,"Noble Corporation plc A Ordinary Shares",$45.82,3.24,7.609%,7,278,356,665,"",,,"",""
QBTS,"D-Wave Quantum Inc. Common Shares",$19.67,0.85,4.516%,7,274,539,282,"",,,"",""
STAG,"Stag Industrial, Inc. Common Stock",$38.06,0.78,2.092%,7,270,841,768,"",,,"",""
AL,"Air Lease Corporation Class A Common Stock",$64.73,0.07,0.108%,7,234,550,521,"",,,"",""
GTES,"Gates Industrial Corporation plc Ordinary Shares",$27.97,0.44,1.598%,7,224,102,536,"",,,"",""
RIG,"Transocean Ltd (Switzerland) Common Stock",$6.54,0.51,8.458%,7,203,425,481,"",,,"",""
ORA,"Ormat Technologies, Inc. Common Stock",$118.19,-2.21,-1.836%,7,183,799,996,"",,,"",""
LEA,"Lear Corporation Common Stock",$137.87,1.14,0.834%,7,151,340,476,"",,,"",""
BEPJ,"Brookfield BRP Holdings (Canada) Inc. 7.250% Perpetual Subordinated Notes",$24.88,-0.12,-0.48%,7,144,648,779,"",,,"",""
GPGI,"GPGI, Inc. Class A Common Stock",$24.63,-0.06,-0.243%,7,128,301,524,"",,,"",""
CMSC,"CMS Energy Corporation 5.875% Junior Subordinated Notes due 2078",$23.75,0.05,0.211%,7,109,217,199,"",,,"",""
BBU,"Brookfield Business Partners L.P. Limited Partnership Units ",$33.76,-0.94,-2.709%,7,098,795,549,"",,,"",""
VOYA,"Voya Financial, Inc. Common Stock",$74.51,0.41,0.553%,7,090,589,467,"",,,"",""
CMSD,"CMS Energy Corporation 5.875% Junior Subordinated Notes due 2079",$23.64,-0.3025,-1.263%,7,076,290,298,"",,,"",""
PAYC,"Paycom Software, Inc. Common Stock",$125.31,5.55,4.634%,7,051,069,017,"",,,"",""
MSGS,"Madison Square Garden Sports Corp. Class A Common Stock (New)",$291.48,13.28,4.774%,7,015,729,183,"",,,"",""
EAT,"Brinker International, Inc. Common Stock",$161.07,-1.47,-0.904%,7,014,651,331,"",,,"",""
NOV,"NOV Inc. Common Stock",$19.20,0.20,1.053%,7,003,255,238,"",,,"",""
SITE,"SiteOne Landscape Supply, Inc. Common Stock",$157.04,-2.17,-1.363%,6,994,013,844,"",,,"",""
MOH,"Molina Healthcare Inc Common Stock",$135.35,8.64,6.819%,6,970,525,000,"",,,"",""
ESE,"ESCO Technologies Inc. Common Stock",$268.41,-4.35,-1.595%,6,950,681,478,"",,,"",""
BIO,"Bio-Rad Laboratories, Inc. Class A Common Stock",$256.56,-35.86,-12.263%,6,920,663,668,"",,,"",""
LW,"Lamb Weston Holdings, Inc. Common Stock ",$49.82,-0.49,-0.974%,6,918,995,821,"",,,"",""
PB,"Prosperity Bancshares, Inc. Common Stock",$72.63,-1.86,-2.497%,6,899,256,758,"",,,"",""
TRNO,"Terreno Realty Corporation Common Stock",$66.10,1.60,2.481%,6,886,172,146,"",,,"",""
FRO,"Frontline Plc Ordinary Shares",$30.92,1.23,4.143%,6,883,499,728,"",,,"",""
TAL,"TAL Education Group American Depositary Shares",$11.25,-0.23,-2.003%,6,862,744,001,"",,,"",""
PRMB,"Primo Brands Corporation Class A Common Stock",$18.76,-0.15,-0.793%,6,859,242,888,"",,,"",""
GATX,"GATX Corporation Common Stock",$192.06,1.78,0.935%,6,856,542,000,"",,,"",""
FAF,"First American Corporation (New) Common Stock",$67.22,1.08,1.633%,6,849,718,000,"",,,"",""
CMSA,"CMS Energy Corporation 5.625% Junior Subordinated Notes due 2078",$22.88,0.04,0.175%,6,848,795,348,"",,,"",""
HXL,"Hexcel Corporation Common Stock",$89.79,0.84,0.944%,6,812,404,742,"",,,"",""
CWAN,"Clearwater Analytics Holdings, Inc. Class A Common Stock",$23.15,-0.32,-1.363%,6,775,089,510,"",,,"",""
KEX,"Kirby Corporation Common Stock",$124.93,3.55,2.925%,6,771,206,000,"",,,"",""
EPRT,"Essential Properties Realty Trust, Inc. Common Stock",$32.09,0.44,1.39%,6,735,043,360,"",,,"",""
TMHC,"Taylor Morrison Home Corporation Common Stock",$68.86,3.39,5.178%,6,729,346,048,"",,,"",""
KNTK,"Kinetik Holdings Inc. Class A Common Stock",$41.54,1.08,2.669%,6,712,242,811,"",,,"",""
PSN,"Parsons Corporation Common Stock",$63.38,0.71,1.133%,6,707,569,984,"",,,"",""
CHE,"Chemed Corp",$473.22,9.27,1.998%,6,702,780,358,"",,,"",""
STWD,"STARWOOD PROPERTY TRUST, INC. Starwood Property Trust Inc.",$18.07,UNCH,--,6,691,887,115,"",,,"",""
VAL,"Valaris Limited Common Shares",$95.96,7.07,7.954%,6,676,635,597,"",,,"",""
OMF,"OneMain Holdings, Inc. Common Stock",$56.91,-0.20,-0.35%,6,667,123,962,"",,,"",""
GBCI,"Glacier Bancorp, Inc. Common Stock",$51.29,0.22,0.431%,6,664,692,560,"",,,"",""
ENS,"EnerSys Common Stock",$179.20,-1.96,-1.082%,6,603,766,221,"",,,"",""
BIPC,"Brookfield Infrastructure Corporation Brookfield Infrastructure Corporation",$49.56,-0.52,-1.038%,6,547,476,865,"",,,"",""
LPX,"Louisiana-Pacific Corporation Common Stock",$93.62,-0.27,-0.288%,6,520,020,819,"",,,"",""
ESTC,"Elastic N.V. Ordinary Shares",$61.57,1.19,1.971%,6,487,803,296,"",,,"",""
FNB,"F.N.B. Corporation Common Stock",$18.07,0.17,0.95%,6,471,528,055,"",,,"",""
TXNM,"TXNM Energy, Inc. Common Stock",$59.28,-0.02,-0.034%,6,456,857,984,"",,,"",""
CE,"Celanese Corporation Common Stock",$58.85,0.03,0.051%,6,444,363,012,"",,,"",""
G,"Genpact Limited Common Stock",$37.36,1.05,2.892%,6,441,402,843,"",,,"",""
ALK,"Alaska Air Group, Inc. Common Stock",$55.27,-0.42,-0.754%,6,410,690,641,"",,,"",""
LTH,"Life Time Group Holdings, Inc. Common Stock",$29.06,-0.24,-0.819%,6,408,085,636,"",,,"",""
BYD,"Boyd Gaming Corporation Common Stock",$81.99,-0.18,-0.219%,6,405,259,102,"",,,"",""
CIG,"Comp En De Mn Cemig ADS American Depositary Shares",$2.22,-0.02,-0.893%,6,353,155,807,"",,,"",""
SWX,"Southwest Gas Holdings, Inc. Common Stock (DE)",$87.98,0.87,0.999%,6,350,739,786,"",,,"",""
ADT,"ADT Inc. Common Stock",$7.74,0.10,1.309%,6,344,963,577,"",,,"",""
RHP,"Ryman Hospitality Properties, Inc. (REIT)",$100.52,0.32,0.319%,6,333,169,518,"",,,"",""
TV,"Grupo Televisa S.A.B. Common Stock",$3.31,0.02,0.608%,6,322,100,000,"",,,"",""
HR,"Healthcare Realty Trust Incorporated Common Stock",$17.96,0.47,2.687%,6,315,251,254,"",,,"",""
SOBO,"South Bow Corporation Common Shares",$30.29,0.82,2.782%,6,307,908,008,"",,,"",""
DLB,"Dolby Laboratories Common Stock",$66.02,-0.55,-0.826%,6,307,538,454,"",,,"",""
GKOS,"Glaukos Corporation Common Stock",$109.47,2.73,2.558%,6,287,380,988,"",,,"",""
AVTR,"Avantor, Inc. Common Stock",$9.20,0.06,0.656%,6,274,914,574,"",,,"",""
PFH,"Prudential Financial, Inc. 4.125% Junior Subordinated Notes due 2060",$17.515,-0.165,-0.933%,6,252,855,000,"",,,"",""
ACA,"Arcosa, Inc. Common Stock ",$127.47,0.75,0.592%,6,251,769,337,"",,,"",""
DOCN,"DigitalOcean Holdings, Inc. Common Stock",$68.16,4.38,6.867%,6,236,104,399,"",,,"",""
TKC,"Turkcell Iletisim Hizmetleri AS Common Stock",$7.05,0.04,0.571%,6,204,000,000,"",,,"",""
SEE,"Sealed Air Corporation Common Stock",$41.93,-0.02,-0.048%,6,168,876,531,"",,,"",""
FBIN,"Fortune Brands Innovations, Inc. Common Stock",$51.32,-10.98,-17.624%,6,165,500,533,"",,,"",""
THG,"Hanover Insurance Group Inc",$171.80,0.37,0.216%,6,113,325,015,"",,,"",""
POR,"Portland General Electric Co Common Stock",$54.00,1.50,2.857%,6,074,403,408,"",,,"",""
THO,"Thor Industries, Inc. Common Stock",$114.79,1.22,1.074%,6,065,350,241,"",,,"",""
VNT,"Vontier Corporation Common Stock ",$41.79,-0.31,-0.736%,6,063,729,000,"",,,"",""
PATH,"UiPath, Inc. Class A Common Stock",$11.32,0.14,1.252%,6,053,366,423,"",,,"",""
LOAR,"Loar Holdings Inc. Common Stock",$64.46,0.18,0.28%,6,034,904,481,"",,,"",""
BLCO,"Bausch + Lomb Corporation Common Shares",$17.03,0.30,1.793%,6,031,852,022,"",,,"",""
MNSO,"MINISO Group Holding Limited American Depositary Shares, each representing four Ordinary Shares",$19.27,0.18,0.943%,6,021,257,551,"",,,"",""
CPA,"Copa Holdings, S.A. Class A Common Stock",$145.87,-4.60,-3.057%,6,005,899,092,"",,,"",""
MTG,"MGIC Investment Corporation Common Stock",$26.66,-0.76,-2.772%,5,964,934,553,"",,,"",""
MTDR,"Matador Resources Company Common Stock",$47.80,0.96,2.05%,5,940,138,122,"",,,"",""
ESNT,"Essent Group Ltd. Common Shares",$61.42,-4.22,-6.429%,5,937,170,503,"",,,"",""
OTF,"Blue Owl Technology Finance Corp. Common Stock",$12.66,-0.24,-1.86%,5,927,972,559,"",,,"",""
PACS,"PACS Group, Inc. Common Stock",$37.81,-1.10,-2.827%,5,921,618,595,"",,,"",""
CLF,"Cleveland-Cliffs Inc. Common Stock",$10.38,-0.38,-3.532%,5,920,653,380,"",,,"",""
LAZ,"Lazard, Inc. Common Stock",$52.31,0.32,0.616%,5,897,774,960,"",,,"",""
FLG,"Flagstar Bank, N.A. Common Stock",$14.18,0.36,2.605%,5,895,418,336,"",,,"",""
BDC,"Belden Inc Common Stock",$149.62,-1.29,-0.855%,5,880,097,271,"",,,"",""
WH,"Wyndham Hotels & Resorts, Inc. Common Stock ",$77.76,0.08,0.103%,5,874,919,243,"",,,"",""
KMX,"CarMax Inc",$41.43,0.47,1.147%,5,874,634,837,"",,,"",""
VIRT,"Virtu Financial, Inc. Class A Common Stock",$38.34,0.75,1.995%,5,864,817,198,"",,,"",""
OBDC,"Blue Owl Capital Corporation Common Stock",$11.47,-0.39,-3.288%,5,861,723,278,"",,,"",""
RITM,"Rithm Capital Corp. Common Stock",$10.57,UNCH,--,5,857,858,802,"",,,"",""
COMP,"Compass, Inc. Class A Common Stock",$10.41,0.09,0.872%,5,852,875,958,"",,,"",""
GOLF,"Acushnet Holdings Corp. Common Stock",$99.56,-0.45,-0.45%,5,840,321,915,"",,,"",""
ENIC,"Enel Chile S.A. American Depositary Shares (Each representing 50 shares of Common Stock)",$4.22,-0.04,-0.939%,5,837,657,428,"",,,"",""
CNX,"CNX Resources Corporation Common Stock",$40.60,1.35,3.439%,5,780,147,702,"",,,"",""
HOMB,"Home BancShares, Inc. Common Stock",$29.35,-0.12,-0.407%,5,773,445,749,"",,,"",""
WFG,"West Fraser Timber Co. Ltd Common stock",$73.58,0.21,0.286%,5,765,245,894,"",,,"",""
HRI,"Herc Holdings Inc. Common Stock ",$173.12,-1.57,-0.899%,5,759,652,888,"",,,"",""
M,"Macy's Inc Common Stock",$21.63,-0.20,-0.916%,5,751,051,648,"",,,"",""
NPO,"Enpro Inc. Common Stock",$272.63,1.42,0.524%,5,743,149,697,"",,,"",""
ABCB,"Ameris Bancorp Common Stock",$84.02,0.80,0.961%,5,739,838,399,"",,,"",""
AUB,"Atlantic Union Bankshares Corporation Common Stock",$40.23,-0.07,-0.174%,5,733,505,255,"",,,"",""
AROC,"Archrock, Inc. Common Stock",$32.66,0.89,2.801%,5,727,572,508,"",,,"",""
BOOT,"Boot Barn Holdings, Inc. Common Stock",$187.99,1.99,1.07%,5,718,736,824,"",,,"",""
GVA,"Granite Construction Incorporated Common Stock",$130.93,1.71,1.323%,5,715,069,100,"",,,"",""
MIR,"Mirion Technologies, Inc. Class A Common Stock",$22.51,1.03,4.795%,5,713,064,787,"",,,"",""
PIPR,"Piper Sandler Companies Common Stock",$322.71,1.39,0.433%,5,708,609,848,"",,,"",""
VNO,"Vornado Realty Trust Common Stock",$29.89,0.54,1.84%,5,699,017,710,"",,,"",""
AGX,"Argan, Inc. Common Stock",$409.95,-3.70,-0.894%,5,687,404,430,"",,,"",""
MTH,"Meritage Homes Corporation Common Stock",$80.60,3.79,4.934%,5,674,780,584,"",,,"",""
KVYO,"Klaviyo, Inc. Series A Common Stock",$18.60,0.09,0.486%,5,668,798,706,"",,,"",""
BC,"Brunswick Corporation Common Stock",$87.04,0.87,1.01%,5,660,784,794,"",,,"",""
RLI,"RLI Corp. Common Stock (DE)",$61.62,-0.81,-1.297%,5,659,047,393,"",,,"",""
VIST,"Vista Energy S.A.B. de C.V. American Depositary Shares, each representing one series A share, with no par value",$54.11,0.28,0.52%,5,643,730,086,"",,,"",""
BKH,"Black Hills Corporation Common Stock",$74.05,0.84,1.147%,5,588,912,346,"",,,"",""
WTM,"White Mountains Insurance Group, Ltd. Common Stock",$2,188.07,6.06,0.278%,5,586,374,645,"",,,"",""
CRK,"Comstock Resources, Inc. Common Stock",$19.02,-0.16,-0.834%,5,573,902,410,"",,,"",""
NEU,"NewMarket Corp Common Stock",$592.80,-4.33,-0.725%,5,570,613,922,"",,,"",""
UGP,"Ultrapar Participacoes S.A. (New) American Depositary Shares (Each representing one Common Share)",$5.13,-0.02,-0.388%,5,551,032,402,"",,,"",""
BMA,"Banco Macro S.A.  ADR (representing Ten Class B Common Shares)",$86.59,-0.15,-0.173%,5,536,680,717,"",,,"",""
AX,"Axos Financial, Inc. Common Stock",$97.28,2.73,2.887%,5,513,660,063,"",,,"",""
TDS,"Telephone and Data Systems, Inc. Common Shares",$47.59,0.77,1.645%,5,496,645,000,"",,,"",""
IFS,"Intercorp Financial Services Inc. Common Shares",$47.50,-1.78,-3.612%,5,483,765,988,"",,,"",""
NJR,"NewJersey Resources Corporation Common Stock",$54.23,0.49,0.912%,5,468,834,383,"",,,"",""
BCO,"Brinks Company (The) Common Stock",$130.69,1.60,1.239%,5,429,582,179,"",,,"",""
SR,"Spire Inc. Common Stock",$91.84,1.51,1.672%,5,427,430,642,"",,,"",""
KRG,"Kite Realty Group Trust Common Stock",$25.03,0.47,1.914%,5,419,144,504,"",,,"",""
WEX,"WEX Inc. common stock",$157.67,5.02,3.289%,5,406,271,737,"",,,"",""
ST,"Sensata Technologies Holding plc Ordinary Shares",$36.88,0.77,2.132%,5,372,631,747,"",,,"",""
POST,"Post Holdings, Inc. Common Stock",$111.90,1.49,1.35%,5,366,356,744,"",,,"",""
REZI,"Resideo Technologies, Inc. Common Stock ",$35.83,0.26,0.731%,5,364,286,444,"",,,"",""
ECG,"Everus Construction Group, Inc. Common Stock",$105.16,3.89,3.841%,5,363,851,427,"",,,"",""
